Ticker,Date,Open,High,Low,Close,Volume,Sentiment,label_up_next
QQQ,2017-08-07,136.314,136.929,136.156,136.929,18908795,0.86021054,0.0
QQQ,2017-08-08,136.665,137.814,136.323,136.703,32361419,0.22064015,0.0
QQQ,2017-08-09,135.617,136.588,135.301,136.528,38129717,0.6190678,0.0
QQQ,2017-08-10,135.803,135.872,133.47,133.608,66699852,0.12328994,1.0
QQQ,2017-08-11,133.803,134.939,133.48,134.636,48399766,,1.0
QQQ,2017-08-14,135.704,136.558,135.666,136.351,35996919,0.79003733,1.0
QQQ,2017-08-15,136.616,136.703,136.096,136.44,26848087,,1.0
QQQ,2017-08-16,136.753,137.322,136.244,136.674,33686448,0.023597047,0.0
QQQ,2017-08-17,136.174,136.361,133.89,133.89,74077933,0.69726104,0.0
QQQ,2017-08-18,133.989,134.734,133.232,133.793,64065641,0.45611858,0.0
QQQ,2017-08-21,133.793,134.087,132.784,133.625,39198276,-0.16585152,1.0
QQQ,2017-08-22,134.353,135.823,134.313,135.675,38232768,0.5942019,0.0
QQQ,2017-08-23,135.029,135.509,134.909,135.205,27014789,0.28895876,0.0
QQQ,2017-08-24,135.519,135.647,134.028,134.803,40261585,0.5703467,0.0
QQQ,2017-08-25,135.311,135.657,134.333,134.507,27792518,,1.0
QQQ,2017-08-28,134.939,135.253,134.489,134.939,15785779,0.458465,1.0
QQQ,2017-08-29,133.745,135.685,133.635,135.469,25792667,,1.0
QQQ,2017-08-30,135.587,137.254,135.499,137.018,35451081,0.6094747,1.0
QQQ,2017-08-31,137.38,138.5,137.331,138.49,40140458,0.53059953,0.0
QQQ,2017-09-01,138.646,138.859,137.93,138.292,23524760,0.023732176,0.0
QQQ,2017-09-05,137.88,138.184,136.057,137.058,47955887,0.85578406,1.0
QQQ,2017-09-06,137.409,137.804,136.489,137.477,32372363,0.7588405,1.0
QQQ,2017-09-07,137.744,138.144,137.303,137.814,23946301,0.54834616,0.0
QQQ,2017-09-08,137.626,137.696,136.47,136.606,29430408,0.76171273,1.0
QQQ,2017-09-11,137.646,138.411,137.646,138.174,28391153,-0.7997136,1.0
QQQ,2017-09-12,138.538,138.696,137.861,138.51,31919258,0.37282777,1.0
QQQ,2017-09-13,138.252,138.723,138.047,138.686,29971500,-0.17017207,0.0
QQQ,2017-09-14,138.154,138.577,137.814,137.89,35818195,-0.7024708,1.0
QQQ,2017-09-15,137.89,138.869,137.636,138.352,48847370,0.43161094,0.0
QQQ,2017-09-18,138.49,138.968,137.774,138.174,26052225,0.43066165,1.0
QQQ,2017-09-19,138.421,138.616,137.95,138.411,21952970,-0.081700504,0.0
QQQ,2017-09-20,138.361,138.52,136.929,137.989,36011848,-0.2849201,0.0
QQQ,2017-09-21,137.9,137.9,136.665,137.147,30388447,0.09327798,0.0
QQQ,2017-09-22,136.713,137.214,136.568,137.008,22847741,0.6709554,0.0
QQQ,2017-09-25,136.48,136.558,134.939,135.587,57816324,0.013964172,1.0
QQQ,2017-09-26,136.254,136.528,135.479,135.95,31191799,0.515128,1.0
QQQ,2017-09-27,136.645,137.666,136.314,137.147,34956739,0.3434792,0.0
QQQ,2017-09-28,136.842,137.234,136.509,137.087,25394229,-0.8618567,1.0
QQQ,2017-09-29,137.37,138.174,137.008,138.077,45157008,0.088483095,1.0
QQQ,2017-10-02,138.282,138.772,137.596,138.203,28790053,0.42887858,1.0
QQQ,2017-10-03,138.352,138.666,138.077,138.5,20734341,0.5423937,1.0
QQQ,2017-10-04,138.222,138.939,138.096,138.636,27776349,0.6444273,1.0
QQQ,2017-10-05,139.136,140.068,139.008,139.999,33224661,-0.8719948,1.0
QQQ,2017-10-06,139.537,140.174,139.527,140.145,24813777,0.24711911,0.0
QQQ,2017-10-09,140.369,140.519,139.851,140.029,14425291,0.50462526,1.0
QQQ,2017-10-10,140.489,140.646,139.517,140.126,20191234,-0.25927967,1.0
QQQ,2017-10-11,140.059,140.578,139.89,140.548,13066171,0.76516634,0.0
QQQ,2017-10-12,140.349,140.849,140.145,140.281,15227123,0.8145233,1.0
QQQ,2017-10-13,140.889,140.998,140.291,140.841,19349726,0.4201954,1.0
QQQ,2017-10-16,141.186,141.37,140.889,141.331,22947594,0.4802793,1.0
QQQ,2017-10-17,141.273,141.538,141.056,141.518,13799973,0.67789084,0.0
QQQ,2017-10-18,141.685,141.685,141.126,141.34,18101027,-0.3149551,0.0
QQQ,2017-10-19,140.529,140.831,139.822,140.812,29112545,0.6157818,1.0
QQQ,2017-10-20,141.39,141.518,141.016,141.196,31338363,0.8326883,0.0
QQQ,2017-10-23,141.488,141.508,140.059,140.253,30826900,0.36695138,1.0
QQQ,2017-10-24,140.509,140.802,139.98,140.499,21325229,0.34170106,0.0
QQQ,2017-10-25,140.223,140.686,138.929,139.97,38040373,0.8184136,0.0
QQQ,2017-10-26,139.91,140.233,139.497,139.527,29582749,,1.0
QQQ,2017-10-27,141.794,143.85,141.675,143.586,63323102,0.3817129,1.0
QQQ,2017-10-30,143.429,144.488,143.34,143.907,33423457,0.42063195,1.0
QQQ,2017-10-31,144.351,144.653,143.957,144.45,27721053,0.20460552,0.0
QQQ,2017-11-01,145.019,145.097,143.833,144.4,31051713,0.8320002,0.0
QQQ,2017-11-02,144.244,144.304,143.126,144.135,32669367,0.70316017,1.0
QQQ,2017-11-03,144.673,145.546,144.165,145.528,27594581,0.45806652,1.0
QQQ,2017-11-06,145.388,146.095,145.359,145.997,30213615,0.4820196,1.0
QQQ,2017-11-07,145.918,146.293,145.596,146.115,22419102,0.5950498,1.0
QQQ,2017-11-08,146.056,146.744,145.871,146.715,18249284,0.8009426,0.0
QQQ,2017-11-09,145.518,146.017,144.41,145.938,42714845,0.29925567,0.0
QQQ,2017-11-10,145.616,146.047,145.321,145.928,21210638,0.0599896,1.0
QQQ,2017-11-13,145.378,146.283,145.359,146.115,13135481,0.5629925,0.0
QQQ,2017-11-14,145.566,145.753,144.841,145.566,26384457,0.5464111,0.0
QQQ,2017-11-15,144.879,145.263,144.105,144.859,26081485,0.51848716,1.0
QQQ,2017-11-16,145.636,147.066,145.586,146.744,36616043,0.34817553,0.0
QQQ,2017-11-17,146.782,146.89,146.047,146.194,30243079,,0.0
QQQ,2017-11-20,146.293,146.408,145.861,146.076,22252654,0.8539529,1.0
QQQ,2017-11-21,146.764,147.713,146.685,147.644,21198522,0.6568126,1.0
QQQ,2017-11-22,147.772,147.967,147.508,147.83,18173962,0.69639134,1.0
QQQ,2017-11-24,147.977,148.388,147.9,148.341,8721597,0.836561,0.0
QQQ,2017-11-27,148.284,148.635,147.957,148.274,23811115,,1.0
QQQ,2017-11-28,148.595,148.754,147.84,148.664,26508053,,0.0
QQQ,2017-11-29,148.526,148.526,145.378,146.105,75697684,-0.25665084,1.0
QQQ,2017-11-30,146.665,147.597,146.351,147.32,59551904,0.68204516,0.0
QQQ,2017-12-01,146.398,147.4,144.557,146.695,62128198,,0.0
QQQ,2017-12-04,147.614,147.772,144.831,144.979,53992388,0.8171751,1.0
QQQ,2017-12-05,144.909,146.754,144.4,145.069,42719705,0.67684716,1.0
QQQ,2017-12-06,144.557,145.977,144.371,145.753,30092698,0.8708554,1.0
QQQ,2017-12-07,145.743,146.665,145.586,146.253,34089304,0.26742804,1.0
QQQ,2017-12-08,147.272,147.673,146.665,146.9,29500248,0.84153485,1.0
QQQ,2017-12-11,146.958,148.066,146.958,148.017,21788437,0.6890873,0.0
QQQ,2017-12-12,147.938,148.234,147.518,147.83,21455978,,1.0
QQQ,2017-12-13,148.36,148.566,147.9,148.096,25688242,,0.0
QQQ,2017-12-14,148.36,148.724,147.85,148.007,25631621,,1.0
QQQ,2017-12-15,148.566,149.811,148.311,149.586,51699713,,1.0
QQQ,2017-12-18,150.595,151.066,150.379,150.889,27068254,0.76479155,0.0
QQQ,2017-12-19,150.644,150.801,149.596,150.047,32995071,0.22887166,0.0
QQQ,2017-12-20,150.556,150.586,149.272,149.85,40043600,0.83752537,1.0
QQQ,2017-12-21,150.047,150.556,149.702,149.87,19580647,-0.007625833,0.0
QQQ,2017-12-22,149.645,149.762,149.311,149.702,24519474,0.44166234,0.0
QQQ,2017-12-26,148.901,149.085,148.36,148.891,23003844,0.25952995,1.0
QQQ,2017-12-27,148.891,149.321,148.784,148.911,23513616,-0.5987016,1.0
QQQ,2017-12-28,149.41,149.43,148.911,149.094,26665688,0.20780182,0.0
QQQ,2017-12-29,149.262,149.262,148.126,148.176,34832162,-0.17685758,1.0
QQQ,2018-01-02,148.871,150.831,148.576,150.791,34184402,-0.17341161,1.0
QQQ,2018-01-03,150.908,152.409,150.908,152.261,30828701,0.0652839,1.0
QQQ,2018-01-04,152.8,152.987,152.33,152.538,25999606,0.7558448,1.0
QQQ,2018-01-05,153.215,154.144,152.967,154.035,28350581,-0.49666846,1.0
QQQ,2018-01-08,154.016,154.721,153.977,154.605,24309208,0.5267055,1.0
QQQ,2018-01-09,154.939,155.124,154.184,154.653,25976687,-0.15744327,0.0
QQQ,2018-01-10,153.929,154.322,153.282,154.292,35685198,0.43508676,1.0
QQQ,2018-01-11,154.585,155.379,154.322,155.369,21477719,,1.0
QQQ,2018-01-12,155.115,156.662,155.028,156.507,39670936,0.7366195,0.0
QQQ,2018-01-16,157.507,158.309,155.605,156.065,43270119,0.3861419,1.0
QQQ,2018-01-17,156.77,157.947,156.075,157.712,35400909,0.34416246,1.0
QQQ,2018-01-18,157.507,158.105,157.115,157.732,27673201,0.18145904,1.0
QQQ,2018-01-19,158.223,158.507,157.487,158.242,40883935,0.8704612,1.0
QQQ,2018-01-22,158.174,159.948,157.996,159.948,27316209,0.48944905,1.0
QQQ,2018-01-23,160.447,161.436,160.379,161.271,36836762,0.3421851,0.0
QQQ,2018-01-24,161.585,161.997,159.299,160.231,56522531,0.83084595,0.0
QQQ,2018-01-25,161.33,161.407,159.664,160.173,30354492,0.8256815,1.0
QQQ,2018-01-26,161.056,162.635,160.759,162.635,33649730,-0.018346323,0.0
QQQ,2018-01-29,162.231,162.615,161.515,161.861,39113590,0.88905,0.0
QQQ,2018-01-30,160.369,161.203,159.674,160.506,47173547,0.3995879,1.0
QQQ,2018-01-31,161.446,161.761,160.163,161.185,43191916,0.76839334,0.0
QQQ,2018-02-01,159.948,161.505,159.281,159.8,39824171,0.7449133,0.0
QQQ,2018-02-02,159.203,159.555,156.488,156.613,71587870,0.2721364,0.0
QQQ,2018-02-05,155.212,157.682,150.311,150.429,110364274,0.12886299,1.0
QQQ,2018-02-06,148.368,154.614,147.578,154.419,124589577,0.2616002,0.0
QQQ,2018-02-07,153.919,155.625,152.429,152.429,94432433,0.3716601,0.0
QQQ,2018-02-08,152.899,152.997,146.017,146.017,98367803,0.52888983,1.0
QQQ,2018-02-09,148.096,149.576,142.83,148.506,118735163,0.5593531,1.0
QQQ,2018-02-12,149.988,152.211,148.842,151.174,65652289,0.4672154,1.0
QQQ,2018-02-13,150.291,152.27,150.037,151.959,33360516,0.64711624,1.0
QQQ,2018-02-14,151.086,155.018,150.311,154.77,54714383,-0.74737996,1.0
QQQ,2018-02-15,156.173,157.635,154.547,157.557,53761960,-0.048168622,0.0
QQQ,2018-02-16,157.164,158.645,156.681,157.028,65386546,0.47638258,1.0
QQQ,2018-02-20,157.26,158.576,157.26,157.26,38558901,-0.18329579,0.0
QQQ,2018-02-21,157.967,159.575,156.721,156.82,42648756,0.86650157,0.0
QQQ,2018-02-22,157.497,158.318,156.4,156.8,38075569,0.40841246,1.0
QQQ,2018-02-23,157.967,159.996,157.418,159.996,52595179,-0.33162165,1.0
QQQ,2018-02-26,160.731,162.133,160.625,162.133,40594648,0.73056936,0.0
QQQ,2018-02-27,162.152,162.438,160.035,160.115,44364804,0.28334767,0.0
QQQ,2018-02-28,161.037,161.575,158.977,159.076,45128354,0.29696384,0.0
QQQ,2018-03-01,159.154,159.899,155.086,156.498,80731262,-0.091395125,1.0
QQQ,2018-03-02,154.682,158.184,154.074,157.897,60377791,-0.14951316,1.0
QQQ,2018-03-05,157.231,160.085,156.595,159.674,40507791,0.8404246,1.0
QQQ,2018-03-06,160.417,160.898,159.338,160.36,30986010,0.24168949,1.0
QQQ,2018-03-07,159.126,160.858,158.85,160.731,36376313,0.5874803,1.0
QQQ,2018-03-08,161.32,161.751,160.751,161.634,27146982,0.38646957,1.0
QQQ,2018-03-09,162.799,164.752,162.528,164.752,40266406,0.60872656,1.0
QQQ,2018-03-12,165.202,166.007,164.859,165.615,39556340,0.4930269,0.0
QQQ,2018-03-13,166.311,166.683,162.956,163.357,58479447,0.8257783,0.0
QQQ,2018-03-14,164.202,164.348,162.635,163.33,42605875,0.50230116,0.0
QQQ,2018-03-15,163.476,164.153,162.607,163.185,30281214,0.8860723,0.0
QQQ,2018-03-16,163.426,163.84,162.643,162.72,32768398,0.723668,0.0
QQQ,2018-03-19,161.221,161.281,157.821,159.232,74917118,0.48825306,1.0
QQQ,2018-03-20,159.232,160.143,158.77,159.761,35756680,0.7675562,0.0
QQQ,2018-03-21,159.358,160.838,158.358,159.056,46027416,0.6442873,0.0
QQQ,2018-03-22,156.959,157.947,154.949,155.153,69893153,0.78356737,0.0
QQQ,2018-03-23,154.959,155.645,150.988,151.066,84062392,0.14384118,1.0
QQQ,2018-03-26,154.064,156.86,151.694,156.671,60317177,-0.032784402,0.0
QQQ,2018-03-27,157.781,157.801,150.252,151.615,82780856,0.82993966,0.0
QQQ,2018-03-28,150.811,152.29,148.694,149.831,93778433,0.2852228,1.0
QQQ,2018-03-29,150.694,154.094,149.262,152.606,72081304,0.20060214,0.0
QQQ,2018-04-02,151.535,152.261,146.655,148.186,89769764,0.41855523,1.0
QQQ,2018-04-03,149.537,150.487,147.185,149.841,67251732,0.21914618,1.0
QQQ,2018-04-04,147.026,152.703,146.811,152.261,69013187,0.87780476,1.0
QQQ,2018-04-05,153.724,153.967,152.008,153.105,45178849,-0.24791877,0.0
QQQ,2018-04-06,151.487,152.928,148.546,149.253,62824410,0.6084704,1.0
QQQ,2018-04-09,150.576,153.3,150.037,150.301,43692089,0.32347903,1.0
QQQ,2018-04-10,152.606,154.114,151.605,153.605,50998920,0.53098077,0.0
QQQ,2018-04-11,152.674,154.38,152.576,152.751,43675441,0.5108954,1.0
QQQ,2018-04-12,153.694,155.124,153.556,154.585,31970928,0.902874,0.0
QQQ,2018-04-13,155.359,155.605,153.125,153.763,46805338,0.490571,1.0
QQQ,2018-04-16,154.81,155.536,153.869,154.959,29570992,0.20021315,1.0
QQQ,2018-04-17,156.478,158.625,156.213,158.271,37289149,0.6461774,1.0
QQQ,2018-04-18,158.29,159.134,157.527,158.605,31032817,0.13823137,0.0
QQQ,2018-04-19,157.831,158.164,156.613,157.164,36417790,0.87871337,0.0
QQQ,2018-04-20,156.76,156.869,154.114,154.663,51624130,,0.0
QQQ,2018-04-23,155.427,156.055,153.437,154.272,34670606,0.18465193,0.0
QQQ,2018-04-24,154.979,155.261,149.969,151.017,73722651,0.52777493,1.0
QQQ,2018-04-25,151.35,151.84,149.094,151.204,54658990,0.65353954,1.0
QQQ,2018-04-26,153.165,154.89,152.654,154.37,45127079,0.15869445,1.0
QQQ,2018-04-27,156.623,156.681,153.566,154.468,53561476,0.5001781,0.0
QQQ,2018-04-30,154.84,155.82,152.997,153.359,37372243,0.24087302,1.0
QQQ,2018-05-01,152.977,155.153,152.615,155.133,38314811,0.76417196,0.0
QQQ,2018-05-02,155.447,155.898,154.016,154.203,40553364,0.6309201,0.0
QQQ,2018-05-03,153.487,154.76,151.752,154.184,63313683,0.2728555,1.0
QQQ,2018-05-04,153.507,157.478,153.397,157.124,43592652,0.83664244,1.0
QQQ,2018-05-07,157.821,158.927,157.702,158.408,34103447,0.8717591,0.0
QQQ,2018-05-08,158.006,158.595,157.115,158.242,27324782,0.6775965,1.0
QQQ,2018-05-09,158.566,160.105,157.957,159.987,30559399,0.22614153,1.0
QQQ,2018-05-10,160.516,161.791,160.389,161.674,28402892,0.3499751,0.0
QQQ,2018-05-11,161.407,161.9,160.798,161.515,25906794,0.018399507,1.0
QQQ,2018-05-14,161.88,162.799,161.525,161.801,22898257,0.20177878,0.0
QQQ,2018-05-15,160.486,160.586,159.116,159.977,51796742,0.034370966,1.0
QQQ,2018-05-16,160.202,161.426,160.115,161.046,24072891,0.1516866,0.0
QQQ,2018-05-17,160.486,161.664,159.634,160.417,28835813,0.5551204,0.0
QQQ,2018-05-18,159.82,160.36,159.338,159.585,27511320,0.63376886,1.0
QQQ,2018-05-21,160.808,161.555,159.79,160.486,24086960,0.4469748,0.0
QQQ,2018-05-22,161.212,161.505,159.987,160.281,20438594,0.11568077,1.0
QQQ,2018-05-23,159.046,161.674,159.027,161.654,27867984,0.85781664,0.0
QQQ,2018-05-24,161.614,161.89,159.948,161.604,29062862,0.7181597,1.0
QQQ,2018-05-25,161.595,162.319,161.271,161.771,28815218,0.15706268,0.0
QQQ,2018-05-29,160.977,161.959,160.065,161.037,43253953,0.2822978,1.0
QQQ,2018-05-30,161.683,162.468,161.281,162.172,23783986,-0.68716204,0.0
QQQ,2018-05-31,162.142,163.135,161.683,162.083,37430662,0.09021696,1.0
QQQ,2018-06-01,162.847,164.713,162.839,164.625,47790072,0.44048095,1.0
QQQ,2018-06-04,165.015,166.144,164.926,166.115,21468945,0.57962054,1.0
QQQ,2018-06-05,166.465,166.879,165.877,166.604,26001690,0.035355765,1.0
QQQ,2018-06-06,166.79,167.614,165.957,167.584,26271754,0.71359265,0.0
QQQ,2018-06-07,167.634,167.653,165.378,166.232,41553875,0.052513957,1.0
QQQ,2018-06-08,165.398,166.644,165.035,166.242,33348134,-0.099266976,1.0
QQQ,2018-06-11,166.115,167.084,166.095,166.674,23420783,0.89409715,1.0
QQQ,2018-06-12,166.899,167.721,166.722,167.555,23622385,0.018713435,0.0
QQQ,2018-06-13,167.81,168.819,167.172,167.545,39726223,0.4591455,1.0
QQQ,2018-06-14,168.319,169.533,168.21,169.271,37687779,0.8531526,0.0
QQQ,2018-06-15,168.663,168.996,167.829,168.663,52063370,0.36974308,0.0
QQQ,2018-06-18,167.634,168.711,167.064,168.566,33122446,0.48850477,0.0
QQQ,2018-06-19,166.415,168.134,165.897,168.094,40036101,0.4598418,1.0
QQQ,2018-06-20,168.848,169.976,168.711,169.301,34593434,0.50193185,0.0
QQQ,2018-06-21,169.701,169.879,167.476,167.81,45515931,0.89190483,0.0
QQQ,2018-06-22,168.388,168.447,166.83,167.437,31488998,0.00045645237,0.0
QQQ,2018-06-25,165.947,166.163,162.172,163.663,81462449,0.92245764,1.0
QQQ,2018-06-26,164.26,165.262,163.663,164.328,40844606,-0.8040789,0.0
QQQ,2018-06-27,164.995,165.77,162.007,162.113,55331312,0.8438067,1.0
QQQ,2018-06-28,161.919,164.056,161.585,163.486,48592530,0.58769083,1.0
QQQ,2018-06-29,164.26,165.134,163.692,163.938,38122534,,1.0
QQQ,2018-07-02,162.399,165.075,162.053,165.025,33265722,0.39714944,0.0
QQQ,2018-07-03,165.605,165.644,162.966,163.106,26713815,-0.057049174,1.0
QQQ,2018-07-05,164.183,165.262,163.33,165.134,33115124,0.06889871,1.0
QQQ,2018-07-06,165.507,167.839,165.202,167.711,38747754,0.14219795,1.0
QQQ,2018-07-09,168.556,169.281,167.917,169.241,28650236,-0.01528548,1.0
QQQ,2018-07-10,169.445,169.731,168.77,169.37,25027789,0.13219388,0.0
QQQ,2018-07-11,168.055,169.125,167.897,168.487,31706125,-0.27056596,1.0
QQQ,2018-07-12,169.261,171.388,169.134,171.388,29245036,0.86439586,1.0
QQQ,2018-07-13,171.349,171.811,170.906,171.534,29389368,0.31502494,0.0
QQQ,2018-07-16,171.564,171.861,170.838,171.124,22413046,0.21321487,1.0
QQQ,2018-07-17,169.35,172.534,169.331,172.161,32495125,0.83810395,0.0
QQQ,2018-07-18,172.171,172.329,171.32,171.841,24314050,-0.0015020967,0.0
QQQ,2018-07-19,171.282,171.791,170.779,170.985,32558022,0.7131139,0.0
QQQ,2018-07-20,171.494,172.072,170.75,170.945,37598109,0.7006174,1.0
QQQ,2018-07-23,170.427,171.564,169.751,171.485,23229150,-0.044603013,1.0
QQQ,2018-07-24,173.23,173.849,171.485,172.191,38637504,0.65023696,1.0
QQQ,2018-07-25,172.251,174.711,172.181,174.603,37717956,-0.8692629,0.0
QQQ,2018-07-26,172.241,172.798,171.721,171.956,42797761,0.8428384,0.0
QQQ,2018-07-27,173.115,173.151,168.663,169.643,62255220,0.44981754,0.0
QQQ,2018-07-30,169.672,169.741,166.425,167.231,63026810,0.5799384,1.0
QQQ,2018-07-31,167.849,169.182,166.949,168.517,49511267,0.71622396,1.0
QQQ,2018-08-01,168.926,169.662,168.19,169.172,38848641,0.3981608,1.0
QQQ,2018-08-02,167.967,171.661,167.887,171.455,49399327,0.8105639,1.0
QQQ,2018-08-03,171.711,171.996,171.035,171.986,30296646,-0.42179078,1.0
QQQ,2018-08-06,171.88,173.045,171.661,172.995,25976728,0.6975212,1.0
QQQ,2018-08-07,173.467,173.937,173.115,173.632,31303114,-0.33919454,1.0
QQQ,2018-08-08,173.389,174.142,172.918,173.819,23748534,0.09725484,0.0
QQQ,2018-08-09,173.751,174.417,173.476,173.721,19740470,0.17997932,0.0
QQQ,2018-08-10,172.564,173.075,171.751,172.408,35410598,0.46762526,0.0
QQQ,2018-08-13,172.731,173.809,172.132,172.211,27317443,0.45104563,1.0
QQQ,2018-08-14,172.868,173.495,171.946,173.29,21897581,0.07751459,0.0
QQQ,2018-08-15,171.996,172.466,170.114,171.173,61283448,0.32942033,1.0
QQQ,2018-08-16,172.456,172.848,171.398,171.731,29016401,0.7079914,1.0
QQQ,2018-08-17,171.3,172.201,170.249,171.771,37791842,,0.0
QQQ,2018-08-20,172.171,172.211,170.955,171.623,26113054,0.09751889,1.0
QQQ,2018-08-21,172.151,173.28,172.035,172.251,27494887,0.11036872,1.0
QQQ,2018-08-22,171.87,173.125,171.671,172.918,18891794,0.42098847,0.0
QQQ,2018-08-23,172.653,173.849,172.388,172.682,26989680,0.13345669,1.0
QQQ,2018-08-24,173.24,174.417,173.2,174.27,24225335,0.5998177,1.0
QQQ,2018-08-27,175.18,176.045,174.879,176.045,30725013,0.7642918,1.0
QQQ,2018-08-28,176.474,176.682,175.937,176.3,21231655,0.6103361,1.0
QQQ,2018-08-29,176.573,178.446,176.534,178.349,30549145,0.16224822,0.0
QQQ,2018-08-30,178.036,179.112,177.437,178.036,30695591,0.7376338,1.0
QQQ,2018-08-31,177.817,178.779,177.624,178.261,30002210,0.7336219,0.0
QQQ,2018-09-04,177.739,178.026,176.524,177.496,30431815,0.70153564,0.0
QQQ,2018-09-05,177.2,177.2,174.603,175.199,44629986,0.2751983,0.0
QQQ,2018-09-06,175.289,175.487,172.466,173.641,48261335,0.09408221,0.0
QQQ,2018-09-07,172.417,174.456,172.329,172.965,48824759,-0.88416106,1.0
QQQ,2018-09-10,173.918,174.045,172.604,173.553,27362241,-0.5714059,1.0
QQQ,2018-09-11,172.828,175.171,172.408,174.889,31534308,0.1963061,0.0
QQQ,2018-09-12,174.651,174.76,172.868,174.368,37908415,0.10821666,1.0
QQQ,2018-09-13,175.418,176.543,175.388,176.222,32598903,0.86639965,0.0
QQQ,2018-09-14,176.348,176.603,175.024,175.718,32694127,0.44971362,0.0
QQQ,2018-09-17,175.408,175.546,173.025,173.18,34628152,0.436787,1.0
QQQ,2018-09-18,173.359,175.477,173.24,174.623,33378100,,0.0
QQQ,2018-09-19,174.641,175.054,173.349,174.486,33342527,0.4936483,1.0
QQQ,2018-09-20,175.68,176.632,175.269,176.406,34863349,0.8607178,0.0
QQQ,2018-09-21,176.927,177.13,175.229,175.457,40422849,-0.28284633,1.0
QQQ,2018-09-24,174.172,176.007,173.467,175.937,36525072,0.8867096,1.0
QQQ,2018-09-25,175.827,176.3,175.259,176.162,26420015,,1.0
QQQ,2018-09-26,176.27,177.956,175.947,176.29,37847215,0.47400603,1.0
QQQ,2018-09-27,177.026,178.436,176.907,177.797,34609921,0.6164682,0.0
QQQ,2018-09-28,177.23,178.231,176.957,177.758,29345860,0.30917692,1.0
QQQ,2018-10-01,178.76,179.437,177.671,178.121,28608425,0.47763658,0.0
QQQ,2018-10-02,177.916,179.103,177.299,177.72,26776518,0.80478376,1.0
QQQ,2018-10-03,178.465,178.907,177.633,177.916,30445242,0.72300994,0.0
QQQ,2018-10-04,177.2,177.299,173.23,174.496,84198309,0.7556011,0.0
QQQ,2018-10-05,174.505,175.054,170.711,172.359,87091781,,0.0
QQQ,2018-10-08,171.613,172.828,169.301,171.31,69886623,0.8266567,1.0
QQQ,2018-10-09,171.445,173.19,171.025,171.861,51317077,0.46471274,0.0
QQQ,2018-10-10,170.808,170.896,164.084,164.298,119644915,0.57228565,0.0
QQQ,2018-10-11,163.644,165.897,160.556,162.27,149551594,0.6084049,1.0
QQQ,2018-10-12,166.455,167.291,163.546,166.772,106692126,0.3514414,0.0
QQQ,2018-10-15,166.173,166.505,164.143,164.762,67817937,0.5176207,1.0
QQQ,2018-10-16,166.485,169.967,166.182,169.563,75233027,0.029005509,1.0
QQQ,2018-10-17,170.437,170.547,167.887,169.633,70015345,0.46916193,0.0
QQQ,2018-10-18,168.976,169.055,164.975,165.683,86214419,0.44164205,0.0
QQQ,2018-10-19,166.839,168.457,164.926,165.525,86671718,0.56099975,1.0
QQQ,2018-10-22,166.525,167.672,165.114,166.388,55300675,0.4831565,0.0
QQQ,2018-10-23,163.396,166.584,161.535,165.77,81072845,0.22015882,0.0
QQQ,2018-10-24,165.624,165.857,157.878,158.174,107652727,0.2968469,1.0
QQQ,2018-10-25,160.731,164.645,159.929,163.663,87254246,0.18611239,0.0
QQQ,2018-10-26,158.076,162.625,157.134,159.448,136890531,0.3249656,0.0
QQQ,2018-10-29,161.861,162.528,153.175,156.173,116928320,0.21459727,1.0
QQQ,2018-10-30,155.782,158.85,155.009,158.741,96768574,-0.25773117,1.0
QQQ,2018-10-31,161.271,163.85,161.261,162.488,77165542,0.6072776,1.0
QQQ,2018-11-01,162.74,164.781,161.495,164.625,55089065,0.8885296,0.0
QQQ,2018-11-02,164.114,165.085,160.947,162.063,79400324,0.783746,0.0
QQQ,2018-11-05,162.28,162.329,159.849,161.674,41362177,0.74680406,1.0
QQQ,2018-11-06,161.644,163.79,161.436,162.887,35965671,0.38507238,1.0
QQQ,2018-11-07,164.79,167.997,164.438,167.997,53482376,0.34909612,0.0
QQQ,2018-11-08,167.191,167.721,166.125,166.899,42117863,0.8427315,0.0
QQQ,2018-11-09,165.339,165.75,162.819,164.104,52889854,,0.0
QQQ,2018-11-12,162.976,163.252,158.987,159.126,65406787,0.5060313,1.0
QQQ,2018-11-13,159.919,162.162,158.82,159.261,67026539,0.2495588,0.0
QQQ,2018-11-14,160.828,161.417,157.154,158.036,78672798,0.5609111,1.0
QQQ,2018-11-15,157.702,161.261,156.39,160.828,76565299,0.464781,0.0
QQQ,2018-11-16,159.281,161.037,158.605,160.261,68346202,0.89602464,0.0
QQQ,2018-11-19,159.526,159.674,154.557,155.057,70321421,0.5213583,0.0
QQQ,2018-11-20,151.535,154.399,150.321,152.3,107292496,0.40642408,1.0
QQQ,2018-11-21,154.312,154.969,152.37,153.427,44907811,0.057747286,0.0
QQQ,2018-11-23,152.241,153.869,152.241,152.35,24566051,0.025522295,1.0
QQQ,2018-11-26,154.458,155.938,153.791,155.868,43911519,0.7386151,1.0
QQQ,2018-11-27,154.999,156.76,154.203,156.371,38262675,0.6612024,1.0
QQQ,2018-11-28,157.497,161.417,156.41,161.417,73311219,0.33330745,0.0
QQQ,2018-11-29,160.741,161.959,159.605,160.878,46914454,0.19856408,1.0
QQQ,2018-11-30,161.106,162.152,160.301,162.053,38382555,0.8319262,1.0
