Ticker,Date,Open,High,Low,Close,Volume,Sentiment,pct_change,SMA5,SMA10,SMA20,EMA12,EMA26,MACD,RSI_14,ATR_14,sent_smooth,sent_z_20d,sent_high,sent_low,label_up_next
QQQ,2015-02-26,100.08,100.551,99.8151,100.491,24086097,0.6139672,0.2636660251577009,-1.4175665083396585,-1.4273574379085503,-1.4500926881352394,-1.433938536009417,-1.456290681902371,0.1090006975905637,0.5024498750639514,-1.020447452528326,0.65986552,0.7580908853910677,0,0,0.0
SPY,2015-02-26,177.149,177.306,176.432,177.046,86714408,0.6139672,-0.1017489122400524,-0.7883584856947974,-0.7954967833218122,-0.8189172177259781,-0.794725144150711,-0.6287059341619428,-2.663653206048215,-2.6429916172663392,-0.0801866574857127,0.65986552,0.7580908853910677,0,0,0.0
QQQ,2015-03-02,100.249,101.013,100.229,100.973,24904081,0.8259607,0.2458028187111864,-1.4149808293744968,-1.423868997000086,-1.4468628995779549,-1.4310687294157278,-1.453878915546127,0.1164593094089045,0.6618926558312563,-1.0280593538229728,0.6815164333333333,0.8519494341030093,0,0,0.0
SPY,2015-03-02,176.549,177.61,176.499,177.543,104458506,0.8259607,0.1291117683503395,-0.7856308587993627,-0.7920301882858791,-0.8148158726833694,-0.7931664404141971,-0.6403832206109483,-2.461303150665257,-2.567494107267738,-0.1473846962598192,0.6815164333333333,0.8519494341030093,0,0,0.0
QQQ,2015-03-03,100.666,100.766,99.8541,100.481,22521095,-0.9183885,-0.3213854891977452,-1.414275182800708,-1.4216880233499027,-1.4442051668255858,-1.429263893382383,-1.4519491686995578,0.1148444451479094,0.3812978071334212,-1.0273691870099473,0.1738464666666666,-2.685371702846971,0,1,0.0
SPY,2015-03-03,177.11,177.601,175.973,176.816,131721153,-0.9183885,-0.2757591299548071,-0.7857831212851222,-0.7905050835756855,-0.8116510096909979,-0.7927687908451814,-0.6516437954375215,-2.2832317536818376,-2.60330905190711,-0.1978059489614426,0.1738464666666666,-2.685371702846971,0,1,0.0
QQQ,2015-03-04,100.149,100.305,99.5506,100.09,22757800,0.7730842,-0.2638217829837267,-1.414519130224129,-1.4205442358809277,-1.441409565400684,-1.4282321991968765,-1.4504034590082189,0.107163178659593,0.1644671620113099,-1.03109514680354,0.2268854666666665,-1.9518926201513764,0,1,1.0
SPY,2015-03-04,176.25,176.319,175.093,176.107,136701391,0.7730842,-0.2707750873546783,-0.7878820514651627,-0.7901839656749392,-0.8079054947654474,-0.7933307621455762,-0.6625074272613248,-2.1260288984697246,-2.639494085166576,-0.2424248944732886,0.2268854666666665,-1.9518926201513764,0,1,1.0
QQQ,2015-03-05,100.364,100.571,99.8641,100.277,16662591,0.41848475,0.0740379102700775,-1.414034509839346,-1.4193196351090538,-1.4388673431218546,-1.4271222610014231,-1.4488569410098309,0.1006769367224211,0.2402718832819523,-1.0397326126404456,0.0910601499999999,-2.2735525866278907,0,1,0.0
SPY,2015-03-05,176.394,176.567,175.774,176.29,91780774,0.41848475,0.0253981439686307,-0.7894472443295297,-0.7899482602081511,-0.8049344579344001,-0.7935743789260591,-0.6724535067194596,-1.9779234977943456,-2.606292498036833,-0.3054013398157784,0.0910601499999999,-2.2735525866278907,0,1,0.0
QQQ,2015-03-06,100.139,100.344,98.9134,99.1496,33572509,0.16538686,-0.6950670144011927,-1.4162306915425489,-1.419141993671889,-1.4371711369087976,-1.4276117225563438,-1.4481201414999223,0.081874124169348,-0.3599851677754705,-1.030987736627938,0.4523186033333332,-0.4019713722873997,0,0,1.0
SPY,2015-03-06,175.409,175.838,173.456,173.819,224611332,0.16538686,-0.8577799919697227,-0.7947305888622833,-0.7917575255159359,-0.8040054148413144,-0.7969117646577496,-0.6831864729667859,-1.8655425686055636,-2.740986297984913,-0.3165972504333065,0.4523186033333332,-0.4019713722873997,0,0,1.0
QQQ,2015-03-09,99.3447,99.668,98.953,99.4236,28423257,0.4956383,0.1265495327288922,-1.4187674172999236,-1.419117437597126,-1.4353243744685111,-1.4276786698378674,-1.4472689696886285,0.0678447114805752,-0.2342892124112865,-1.039445228388336,0.3598366366666665,-0.8559345518906907,0,0,0.0
SPY,2015-03-09,174.03,174.834,173.866,174.497,107237371,0.4956383,0.1932526047688431,-0.7997175945786661,-0.7928908828126875,-0.8025225827158732,-0.7988765455836532,-0.6927063458120938,-1.7505037394651426,-2.6093297614475204,-0.3691327736237156,0.3598366366666665,-0.8559345518906907,0,0,0.0
QQQ,2015-03-10,98.7366,98.7564,97.5801,97.5801,37086914,-0.0052392185,-1.1232292814713185,-1.423516860793901,-1.42114590077629,-1.4345818012346785,-1.4300713986903688,-1.4476175607944644,0.0362455936279843,-1.0366596442743867,-1.0211555552353988,0.2185953138333332,-1.431708918697517,0,0,0.0
SPY,2015-03-10,173.121,173.207,171.657,171.696,187591414,-0.0052392185,-0.9771638677486012,-0.80810021745059,-0.7971721810648359,-0.8029056890091518,-0.8040884766103809,-0.7032481562854298,-1.669967231311969,-2.767611320721316,-0.3756374417604275,0.2185953138333332,-1.431708918697517,0,0,0.0
QQQ,2015-03-11,97.6782,97.8351,96.9959,97.0352,27581081,0.8474918,-0.363124646750334,-1.4285182741433449,-1.4237770965062406,-1.4338257965504335,-1.432786512086592,-1.4482763189440386,0.0044077049528816,-1.2317972452086643,-1.027438103444105,0.4459636271666666,-0.3130445012766807,0,0,1.0
SPY,2015-03-11,171.953,172.135,171.168,171.255,131506122,0.8474918,-0.1862265963646617,-0.816044062406562,-0.802209872121555,-0.8032887953024305,-0.8090574068047942,-0.7132810151530542,-1.5934521049779653,-2.791804672707607,-0.4250677860980369,0.4459636271666666,-0.3130445012766807,0,0,1.0
QQQ,2015-03-12,96.9568,97.7566,96.898,97.3162,23268197,0.7326315,0.1343135424374495,-1.4333657877759995,-1.4259656258717357,-1.432822405213377,-1.434727832841607,-1.448713013908813,-0.0188805927023268,-1.0858200563742189,-1.0328224739008112,0.5249613605,0.0591685404757274,0,0,0.0
SPY,2015-03-12,171.924,173.524,171.588,171.877,112396333,0.7326315,0.1774965474815836,-0.8232691629405071,-0.806619289024641,-0.8030788514006122,-0.8124736884908127,-0.7221871703603313,-1.5101817963713522,-2.6576214536442757,-0.4408049972403026,0.5249613605,0.0591685404757274,0,0,1.0
QQQ,2015-03-13,97.5998,97.9429,96.6273,97.2486,45522426,0.759352,-0.0763060570938441,-1.4364781639634072,-1.4286285227550597,-1.4324558299359895,-1.4364561515100105,-1.4491590436637378,-0.0387395702034623,-1.1124330762178698,-1.0272352923959125,0.7798251,1.1741643744488277,0,0,1.0
SPY,2015-03-13,173.169,174.288,171.331,174.278,193970241,0.759352,0.7838841086568463,-0.8225176738978875,-0.808892573805371,-0.8026362334501249,-0.812321843845348,-0.7289531393710581,-1.4045305544377775,-2.155942108261583,-0.4394797752609691,0.7798251,1.1741643744488277,0,0,1.0
QQQ,2015-03-16,97.5901,98.541,97.4801,98.5018,27813238,0.48910624,0.720370822039327,-1.4379873635265596,-1.4306580535896478,-1.431721687520261,-1.4363305213503668,-1.448799303543571,-0.0422937946890075,-0.4814503153276152,-1.0225846511583263,0.6603632466666666,0.5657751780726028,0,0,1.0
SPY,2015-03-16,173.13,174.746,172.441,174.681,162492759,0.48910624,0.1000876932992468,-0.8222164233884276,-0.811243058286025,-0.8020745921852214,-0.8116826787621112,-0.734969433275778,-1.3028062078241651,-2.0738190139675456,-0.4533535753529583,0.6603632466666666,0.5657751780726028,0,0,0.0
QQQ,2015-03-17,98.2175,98.8154,97.9819,98.6577,21237249,-0.05197836,0.0572841705580499,-1.4362230833689844,-1.4321554813861452,-1.4313777184071046,-1.4360266626007216,-1.4483700819649608,-0.0441587100864811,-0.4097196999011191,-1.0288971684352028,0.3988266266666666,-0.5978746216845889,0,0,1.0
SPY,2015-03-17,174.039,174.547,173.37,174.212,112838693,-0.05197836,-0.193054710420041,-0.8180971501177713,-0.8133816542285904,-0.8023833089069895,-0.8117361630477677,-0.7408292639921972,-1.2141589876190098,-2.11628961926454,-0.4892635939853823,0.3988266266666666,-0.5978746216845889,0,0,1.0
QQQ,2015-03-18,98.3835,100.05,97.8545,99.6093,44006861,0.18633395,0.5302476729824133,-1.4320086869755038,-1.4325502675111803,-1.4310008112447852,-1.4345636848877965,-1.447385892311718,-0.0366112020484356,0.0046260099209717,-1.0032064252185815,0.2078206099999999,-1.3180603436667633,0,0,1.0
SPY,2015-03-18,173.714,176.939,173.044,176.29,273181196,0.18633395,0.6641411505562642,-0.8098536918833694,-0.8132313611957606,-0.8021460888289508,-0.8091481796894517,-0.7449737259147117,-1.1109434564831693,-1.6747592464385594,-0.4627471466881506,0.2078206099999999,-1.3180603436667633,0,0,0.0
QQQ,2015-03-19,99.7074,100.031,99.5606,99.7563,33923181,0.591593,0.0510106687360982,-1.4280136795399998,-1.4329779045723532,-1.4305997687992646,-1.4331395024324136,-1.446383964514364,-0.0299331752497095,0.0652408813167556,-1.019314749244951,0.2419828633333332,-1.056037648031983,0,0,1.0
SPY,2015-03-19,175.857,176.3,175.064,175.485,140784748,0.591593,-0.3034207772095398,-0.8039465623283106,-0.8138924862855319,-0.802360165484742,-0.8079784427230594,-0.7493075584844315,-1.0267211185244889,-1.7628386266772769,-0.4997236610497476,0.2419828633333332,-1.056037648031983,0,0,1.0
QQQ,2015-03-23,100.354,100.628,100.169,100.209,18664428,0.24615176,0.2306455845165755,-1.4231668207997568,-1.4321078475287456,-1.430072553374954,-1.431360764032901,-1.4451771160565716,-0.0209129627704794,0.2521444761001197,-1.024975882048053,0.3413595699999999,-0.5559983134228388,0,0,0.0
SPY,2015-03-23,177.027,177.601,176.682,176.682,85324789,0.24615176,0.3645690934354674,-0.8000106589329774,-0.8115411805314747,-0.8020874037225368,-0.8054718282192546,-0.7525822890423374,-0.9380409181781708,-1.5079798681571492,-0.5136727385203902,0.3413595699999999,-0.5559983134228388,0,0,0.0
QQQ,2015-03-24,100.199,100.666,99.835,99.8541,24259594,0.7886088,-0.2433091791559416,-1.4209527932783306,-1.4317542893285633,-1.4298822813820462,-1.4303054065807266,-1.444278497248761,-0.0183487916865262,0.0466756968619381,-1.031175512622195,0.5421178533333332,0.3793789101192178,0,0,0.0
SPY,2015-03-24,176.558,177.009,175.628,175.696,92481261,0.7886088,-0.3629203534069625,-0.7983488694378599,-0.8105564737207466,-0.8021622065694446,-0.8046003048210593,-0.7562224204782222,-0.8690122263331251,-1.6290260663594036,-0.54365261139509,0.5421178533333332,0.3793789101192178,0,0,0.0
QQQ,2015-03-25,100.001,100.09,97.5193,97.5605,44942705,0.78006315,-1.3829556087169206,-1.4227491631640874,-1.4317703862872706,-1.430911130483575,-1.4323188591864064,-1.444860690309143,-0.0405285604856148,-1.0026607460552026,-0.9966300717434884,0.6049412366666665,0.7167060941548626,0,0,0.0
SPY,2015-03-25,175.896,176.153,173.053,173.101,189611232,0.78006315,-0.9019601183813674,-0.8001678331118262,-0.8094025845889091,-0.8037359592822877,-0.8071512430638558,-0.7611930051076902,-0.8324803906120284,-1.923804151792928,-0.5316683644516178,0.6049412366666665,0.7167060941548626,0,0,0.0
QQQ,2015-03-26,96.7744,97.7761,96.4391,97.2486,51713928,0.58066136,-0.2230944165778283,-1.4266141744558356,-1.431595126542976,-1.432146989231602,-1.434417789186379,-1.445592077367747,-0.0617493006696085,-1.116677423082255,-0.9931323051097948,0.7164444366666666,1.2432573204709976,0,0,1.0
SPY,2015-03-26,172.45,173.619,171.725,172.682,181939381,0.58066136,-0.1775483402119015,-0.8060749626668852,-0.808230627442196,-0.8056812465772856,-0.8098406856039896,-0.7660537561953804,-0.7997628100797769,-1.968910814274262,-0.5484785741199195,0.7164444366666666,1.2432573204709976,0,0,1.0
QQQ,2015-03-27,97.2302,97.8351,97.0881,97.6096,36616910,0.6859615,0.1821966979743289,-1.4301288183072338,-1.431354164926406,-1.433127030508712,-1.4357363480795615,-1.446046692842697,-0.0751542700054233,-0.9333901372707828,-1.003552437817302,0.6822286699999999,1.097580269659986,0,0,1.0
SPY,2015-03-27,172.576,173.265,172.404,173.082,141373655,0.6859615,0.1003222861879099,-0.8100092288311884,-0.8072409929910472,-0.8074021253315603,-0.8116094881975431,-0.7703078092486093,-0.7621025782158596,-1.8702725713597632,-0.5880187406448256,0.6822286699999999,1.097580269659986,0,0,1.0
QQQ,2015-03-30,98.2175,98.8451,98.2175,98.7564,33041288,0.7682498,0.6536320836671672,-1.4325070601009362,-1.4301158488886945,-1.4338438980128343,-1.4353988280719572,-1.445760509341251,-0.0743157474372266,-0.4027419490170817,-1.0019115859132663,0.6782908866666665,1.0694977186939614,0,0,0.0
SPY,2015-03-30,174.423,175.523,174.155,175.188,114322237,0.7682498,0.6781989228711005,-0.8124552519895195,-0.8064936341939141,-0.8081699910197068,-0.810437446453927,-0.7729481750336199,-0.7037018644519737,-1.3717570466839175,-0.5881320112380329,0.6782908866666665,1.0694977186939614,0,0,0.0
QQQ,2015-04-01,97.6782,97.6977,96.5595,97.2007,35635618,0.83210474,-0.9596274552136514,-1.4368512889150695,-1.4311844077139144,-1.4354028967939945,-1.4370846155317278,-1.4464547785654187,-0.0897281187154446,-1.0036615917114198,-0.9781159516232968,0.7621053466666665,1.4104328287098564,0,0,1.0
SPY,2015-04-01,173.639,173.667,172.059,173.044,163202135,0.83210474,-0.7534588334517293,-0.8167971886802113,-0.8078380587553503,-0.8100293170320702,-0.8121625932437515,-0.7767149614229694,-0.6728079616743241,-1.655843915560969,-0.5722988444631458,0.7621053466666665,1.4104328287098564,0,0,1.0
QQQ,2015-04-02,97.2883,97.5605,96.947,97.2585,20713370,0.81213367,-0.0006760495177794,-1.437345732686031,-1.4323335334600116,-1.4367346767617302,-1.4384378069787986,-1.4470619806130878,-0.1013376831755833,-0.976977639224242,-0.9927013689046712,0.8041627366666666,1.4410706943975276,0,0,1.0
